#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1989-06;27.7;1989-06-27;23.1;0;6;0;0
1989-07;34.5;1989-07-09;26.8;0;24;3;0
1989-08;33.2;1989-08-17;25.2;0;19;6;0
1989-09;28.8;1989-09-18;22.3;0;6;0;0
1989-10;23.1;1989-10-26;17.3;0;0;0;0
1989-11;19.2;1989-11-02;7.7;0;0;0;0
1989-12;19.2;1989-12-17;6.0;5;0;0;0
1990-01;11.0;1990-01-22;3.2;9;0;0;0
1990-02;19.1;1990-02-25;11.0;0;0;0;0
1990-03;22.5;1990-03-19;15.4;0;0;0;0
1990-04;21.6;1990-04-02;15.5;0;0;0;0
1990-05;27.7;1990-05-24;22.9;0;10;0;0
1990-06;33.5;1990-06-30;24.4;0;11;4;0
1990-07;34.6;1990-07-30;27.1;0;23;4;0
1990-08;34.2;1990-08-14;29.4;0;26;17;0
1990-09;29.8;1990-09-01;19.9;0;2;0;0
1990-10;23.8;1990-10-01;16.4;0;0;0;0
1990-11;13.7;1990-11-18;9.3;0;0;0;0
1990-12;6.6;1990-12-10;3.2;1;0;0;0
1991-01;9.8;1991-01-12;4.6;3;0;0;0
1991-02;10.1;1991-02-22;2.6;9;0;0;0
1991-03;22.1;1991-03-24;12.1;0;0;0;0
1991-04;19.7;1991-04-06;14.6;0;0;0;0
1991-05;22.5;1991-05-31;17.8;0;0;0;0
1991-06;34.6;1991-06-17;25.4;0;16;5;0
1991-07;37.2;1991-07-13;29.0;0;26;12;3
1991-08;32.0;1991-08-08;26.1;0;19;3;0
1991-09;29.8;1991-09-30;23.1;0;8;0;0
1991-10;24.5;1991-10-01;14.1;0;0;0;0
1991-11;11.7;1991-11-04;8.7;0;0;0;0
1991-12;7.0;1991-12-02;2.6;7;0;0;0
1992-01;11.7;1992-01-03;5.1;3;0;0;0
1992-02;14.9;1992-02-29;7.9;0;0;0;0
1992-03;15.2;1992-03-31;11.1;0;0;0;0
1992-04;28.0;1992-04-27;17.6;0;3;0;0
1992-05;27.1;1992-05-22;22.5;0;4;0;0
1992-06;30.5;1992-06-23;25.8;0;21;2;0
1992-07;33.0;1992-07-31;28.3;0;27;9;0
1992-08;36.5;1992-08-28;33.0;0;31;28;11
1992-09;27.5;1992-09-14;22.9;0;8;0;0
1992-10;22.4;1992-10-05;13.9;0;0;0;0
1992-11;15.8;1992-11-06;9.2;0;0;0;0
1992-12;11.3;1992-12-05;2.8;9;0;0;0
1993-01;14.7;1993-01-23;5.3;6;0;0;0
1993-02;7.7;1993-02-11;3.0;5;0;0;0
1993-03;21.3;1993-03-21;9.4;1;0;0;0
1993-04;26.5;1993-04-28;16.8;0;4;0;0
1993-05;30.3;1993-05-26;25.6;0;18;2;0
1993-06;32.7;1993-06-20;25.8;0;18;6;0
1993-07;33.5;1993-07-31;26.2;0;18;7;0
1993-08;35.0;1993-08-05;28.0;0;23;13;1
1993-09;28.5;1993-09-09;21.8;0;6;0;0
1993-10;26.8;1993-10-14;17.3;0;2;0;0
1993-11;17.7;1993-11-07;5.0;4;0;0;0
1993-12;12.1;1993-12-21;5.8;1;0;0;0
1994-01;13.6;1994-01-07;7.1;0;0;0;0
1994-02;16.5;1994-02-28;6.1;5;0;0;0
1994-03;22.5;1994-03-31;13.6;0;0;0;0
1994-04;24.5;1994-04-30;17.2;0;0;0;0
1994-05;30.8;1994-05-18;21.9;0;9;1;0
1994-06;36.0;1994-06-28;25.8;0;17;6;2
1994-07;36.5;1994-07-30;30.3;0;28;19;2
1994-08;35.8;1994-08-01;28.7;0;25;13;2
1994-09;31.5;1994-09-14;24.8;0;16;3;0
1994-10;24.3;1994-10-03;14.4;0;0;0;0
1994-11;17.3;1994-11-01;9.8;0;0;0;0
1994-12;14.5;1994-12-12;5.0;0;0;0;0
1995-01;13.5;1995-01-26;2.9;10;0;0;0
1995-02;15.1;1995-02-07;10.2;0;0;0;0
1995-03;19.0;1995-03-25;10.0;0;0;0;0
1995-04;28.1;1995-04-22;16.7;0;4;0;0
1995-05;30.1;1995-05-31;21.1;0;7;1;0
1995-06;29.6;1995-06-30;24.1;0;13;0;0
1995-07;34.5;1995-07-13;30.5;0;31;18;0
1995-08;32.3;1995-08-23;26.8;0;24;6;0
1995-09;27.2;1995-09-13;20.0;0;2;0;0
1995-10;24.2;1995-10-11;18.4;0;0;0;0
1995-11;15.5;1995-11-16;6.6;2;0;0;0
1995-12;8.9;1995-12-24;3.2;4;0;0;0
1996-01;8.5;1996-01-13;1.5;11;0;0;0
1996-02;8.1;1996-02-18;1.6;10;0;0;0
1996-03;12.0;1996-03-19;6.9;0;0;0;0
1996-04;25.0;1996-04-23;17.6;0;1;0;0
1996-05;31.4;1996-05-19;23.5;0;12;1;0
1996-06;33.6;1996-06-10;26.6;0;18;7;0
1996-07;32.7;1996-07-08;25.7;0;16;5;0
1996-08;32.2;1996-08-03;26.7;0;22;2;0
1996-09;23.6;1996-09-04;17.3;0;0;0;0
1996-10;22.4;1996-10-02;16.8;0;0;0;0
1996-11;19.6;1996-11-13;12.0;0;0;0;0
1996-12;8.5;1996-12-16;1.5;9;0;0;0
1997-01;9.8;1997-01-29;1.6;7;0;0;0
1997-02;15.8;1997-02-24;7.7;0;0;0;0
1997-03;18.5;1997-03-03;12.0;0;0;0;0
1997-04;21.2;1997-04-28;14.1;0;0;0;0
1997-05;30.1;1997-05-14;23.2;0;14;1;0
1997-06;34.0;1997-06-28;25.7;0;17;4;0
1997-07;31.0;1997-07-04;25.7;0;21;1;0
1997-08;31.6;1997-08-15;28.0;0;29;5;0
1997-09;29.5;1997-09-04;23.3;0;10;0;0
1997-10;25.7;1997-10-09;14.8;0;4;0;0
1997-11;18.0;1997-11-09;9.9;0;0;0;0
1997-12;9.9;1997-12-12;5.1;3;0;0;0
1998-01;14.4;1998-01-08;6.4;1;0;0;0
1998-02;18.8;1998-02-16;11.6;2;0;0;0
1998-03;18.9;1998-03-04;10.1;0;0;0;0
1998-04;23.0;1998-04-28;17.5;0;0;0;0
1998-05;28.7;1998-05-12;21.4;0;9;0;0
1998-06;34.4;1998-06-07;26.4;0;19;7;0
1998-07;36.4;1998-07-23;27.7;0;20;11;4
1998-08;37.1;1998-08-03;28.2;0;22;13;3
1998-09;26.2;1998-09-11;20.8;0;2;0;0
1998-10;21.3;1998-10-07;15.5;0;0;0;0
1998-11;13.9;1998-11-03;6.6;0;0;0;0
1998-12;8.9;1998-12-17;0.7;13;0;0;0
1999-01;8.6;1999-01-04;2.8;9;0;0;0
1999-02;15.6;1999-02-27;4.2;5;0;0;0
1999-03;20.3;1999-03-27;12.5;0;0;0;0
1999-04;22.9;1999-04-16;17.9;0;0;0;0
1999-05;31.4;1999-05-31;22.0;0;6;2;0
1999-06;30.6;1999-06-07;24.9;0;19;1;0
1999-07;33.7;1999-07-06;27.2;0;26;5;0
1999-08;32.1;1999-08-09;25.4;0;17;3;0
1999-09;29.1;1999-09-26;24.8;0;17;0;0
1999-10;25.0;1999-10-03;15.2;0;1;0;0
1999-11;16.3;1999-11-01;6.0;3;0;0;0
1999-12;10.2;1999-12-02;3.9;5;0;0;0
2000-01;12.7;2000-01-31;1.7;12;0;0;0
2000-02;14.6;2000-02-06;8.2;0;0;0;0
2000-03;16.9;2000-03-23;10.5;0;0;0;0
2000-04;27.2;2000-04-22;20.1;0;9;0;0
2000-05;30.5;2000-05-27;24.6;0;16;3;0
2000-06;35.2;2000-06-22;27.5;0;18;13;1
2000-07;33.5;2000-07-04;25.5;0;16;5;0
2000-08;36.9;2000-08-20;29.4;0;27;13;4
2000-09;27.4;2000-09-13;20.9;0;6;0;0
2000-10;25.9;2000-10-13;19.1;0;1;0;0
2000-11;19.6;2000-10-31;12.4;0;0;0;0
2000-12;13.7;2000-12-14;5.5;3;0;0;0
2001-01;9.6;2001-01-27;3.7;3;0;0;0
2001-02;16.3;2001-02-08;8.3;0;0;0;0
2001-03;19.0;2001-03-12;12.2;0;0;0;0
2001-04;24.8;2001-04-30;16.0;0;0;0;0
2001-05;28.4;2001-05-29;24.0;0;15;0;0
2001-06;30.8;2001-06-28;23.7;0;12;1;0
2001-07;35.6;2001-07-16;27.8;0;24;9;1
2001-08;35.1;2001-08-04;29.0;0;26;15;1
2001-09;24.7;2001-09-24;19.0;0;0;0;0
2001-10;25.8;2001-10-09;19.2;0;5;0;0
2001-11;18.2;2001-10-31;7.3;0;0;0;0
2001-12;7.9;2001-12-30;-0.0;16;0;0;0
2002-01;18.1;2002-01-29;4.0;13;0;0;0
2002-02;15.3;2002-02-13;9.6;0;0;0;0
2002-03;19.8;2002-03-14;13.5;0;0;0;0
2002-04;21.8;2002-04-21;16.6;0;0;0;0
2002-05;30.1;2002-05-04;24.9;0;17;1;0
2002-06;35.0;2002-06-23;27.0;0;19;9;1
2002-07;34.9;2002-07-10;29.6;0;28;15;0
2002-08;30.8;2002-08-03;26.7;0;25;2;0
2002-09;29.0;2002-09-09;20.8;0;9;0;0
2002-10;22.3;2002-10-17;14.9;0;0;0;0
2002-11;19.7;2002-11-15;11.1;0;0;0;0
2002-12;14.0;2002-12-30;2.5;14;0;0;0
2003-01;12.1;2003-01-03;2.3;13;0;0;0
2003-02;9.3;2003-02-24;1.9;7;0;0;0
2003-03;19.9;2003-03-30;11.4;0;0;0;0
2003-04;27.5;2003-04-30;16.3;0;2;0;0
2003-05;32.4;2003-05-07;26.3;0;22;7;0
2003-06;34.7;2003-06-11;29.1;0;28;13;0
2003-07;34.1;2003-07-01;28.3;0;24;11;0
2003-08;37.3;2003-08-14;31.0;0;30;21;2
2003-09;29.7;2003-09-22;23.1;0;9;0;0
2003-10;25.2;2003-10-03;13.0;0;1;0;0
2003-11;18.2;2003-11-01;10.7;0;0;0;0
2003-12;10.5;2003-12-01;4.6;2;0;0;0
2004-01;9.4;2004-01-14;1.5;14;0;0;0
2004-02;18.6;2004-02-05;6.0;1;0;0;0
2004-03;22.4;2004-03-18;9.0;0;0;0;0
2004-04;24.5;2004-04-23;16.8;0;0;0;0
2004-05;27.7;2004-05-21;20.0;0;2;0;0
2004-06;28.4;2004-06-28;24.4;0;15;0;0
2004-07;33.6;2004-07-22;26.8;0;20;11;0
2004-08;32.8;2004-08-18;27.3;0;26;5;0
2004-09;27.0;2004-09-07;21.5;0;7;0;0
2004-10;22.4;2004-10-06;16.6;0;0;0;0
2004-11;18.7;2004-11-02;9.8;0;0;0;0
2004-12;9.1;2004-12-02;4.0;6;0;0;0
2005-01;12.5;2005-01-09;4.4;7;0;0;0
2005-02;7.5;2005-02-13;1.7;5;0;0;0
2005-03;20.7;2005-03-17;8.9;6;0;0;0
2005-04;21.8;2005-04-15;17.2;0;0;0;0
2005-05;32.5;2005-05-30;22.6;0;11;4;0
2005-06;30.3;2005-06-29;24.7;0;20;1;0
2005-07;35.1;2005-07-29;27.0;0;19;6;1
2005-08;31.5;2005-08-02;24.1;0;13;2;0
2005-09;27.9;2005-09-01;22.4;0;9;0;0
2005-10;23.1;2005-10-04;16.4;0;0;0;0
2005-11;14.2;2005-11-08;7.8;0;0;0;0
2005-12;10.0;2005-12-04;4.0;3;0;0;0
2006-01;6.5;2006-01-21;1.2;12;0;0;0
2006-02;14.2;2006-02-20;2.9;10;0;0;0
2006-03;20.2;2006-03-27;8.8;0;0;0;0
2006-04;25.7;2006-04-25;18.5;0;3;0;0
2006-05;27.5;2006-05-22;21.3;0;5;0;0
2006-06;35.4;2006-06-27;26.0;0;18;12;1
2006-07;35.1;2006-07-22;30.5;0;28;20;1
2006-08;31.8;2006-08-19;24.3;0;11;5;0
2006-09;28.7;2006-09-04;24.4;0;11;0;0
2006-10;26.7;2006-10-03;19.6;0;2;0;0
2006-11;18.9;2006-11-18;11.9;0;0;0;0
2006-12;14.5;2006-12-08;6.5;1;0;0;0
2007-01;15.8;2007-01-21;9.7;0;0;0;0
2007-02;13.1;2007-02-08;9.0;0;0;0;0
2007-03;19.8;2007-03-13;14.1;0;0;0;0
2007-04;25.6;2007-04-28;20.4;0;2;0;0
2007-05;32.6;2007-05-23;24.6;0;15;6;0
2007-06;34.7;2007-06-21;29.1;0;27;13;0
2007-07;40.1;2007-07-20;31.0;0;26;19;8
2007-08;34.7;2007-08-23;28.9;0;26;13;0
2007-09;27.6;2007-09-17;20.9;0;2;0;0
2007-10;25.2;2007-10-03;16.7;0;1;0;0
2007-11;15.2;2007-11-03;8.0;0;0;0;0
2007-12;10.3;2007-12-03;3.2;13;0;0;0
2008-01;14.3;2008-01-21;5.6;3;0;0;0
2008-02;18.9;2008-02-25;9.8;0;0;0;0
2008-03;18.6;2008-03-31;12.0;0;0;0;0
2008-04;23.2;2008-04-11;18.1;0;0;0;0
2008-05;32.0;2008-05-28;23.7;0;13;3;0
2008-06;34.1;2008-06-23;27.3;0;20;8;0
2008-07;34.2;2008-07-13;27.9;0;23;13;0
2008-08;36.1;2008-08-15;28.7;0;26;13;1
2008-09;34.3;2008-09-07;22.0;0;12;6;0
2008-10;23.6;2008-10-15;19.0;0;0;0;0
2008-11;20.9;2008-11-02;11.7;0;0;0;0
2008-12;12.8;2008-12-01;7.1;2;0;0;0
2009-01;9.6;2009-01-19;3.2;10;0;0;0
2009-02;12.7;2009-02-08;4.5;3;0;0;0
2009-03;18.2;2009-03-28;10.4;0;0;0;0
2009-04;26.0;2009-04-10;22.9;0;9;0;0
2009-05;30.9;2009-05-18;24.0;0;16;3;0
2009-06;32.4;2009-06-19;25.3;0;16;4;0
2009-07;34.7;2009-07-23;29.7;0;27;18;0
2009-08;34.9;2009-08-02;29.3;0;27;13;0
2009-09;32.1;2009-09-03;25.5;0;18;2;0
2009-10;28.0;2009-10-08;15.7;0;3;0;0
2009-11;17.6;2009-11-19;10.7;0;0;0;0
2009-12;13.7;2009-12-25;5.1;6;0;0;0
2010-01;7.9;2010-01-09;1.5;9;0;0;0
2010-02;13.3;2010-02-25;5.0;1;0;0;0
2010-03;21.5;2010-03-26;11.5;0;0;0;0
2010-04;26.9;2010-04-30;18.4;0;1;0;0
2010-05;26.7;2010-05-04;21.7;0;9;0;0
2010-06;33.8;2010-06-11;25.3;0;15;7;0
2010-07;35.9;2010-07-15;29.5;0;26;16;2
2010-08;31.8;2010-08-14;26.8;0;25;8;0
2010-09;24.1;2010-09-12;20.0;0;0;0;0
2010-10;18.4;2010-10-11;14.3;0;0;0;0
2010-11;22.8;2010-11-05;13.9;0;0;0;0
2010-12;13.8;2010-12-07;2.6;12;0;0;0
2011-01;12.3;2011-01-14;3.4;8;0;0;0
2011-02;14.6;2011-02-07;4.6;3;0;0;0
2011-03;20.9;2011-03-31;13.2;0;0;0;0
2011-04;26.4;2011-04-22;19.9;0;2;0;0
2011-05;31.0;2011-05-24;24.2;0;16;2;0
2011-06;33.3;2011-06-22;27.1;0;24;4;0
2011-07;36.8;2011-07-10;26.8;0;15;13;3
2011-08;37.1;2011-08-25;29.5;0;27;13;4
2011-09;32.2;2011-09-11;26.9;0;20;7;0
2011-10;27.3;2011-10-01;16.8;0;4;0;0
2011-11;17.2;2011-11-09;9.4;0;0;0;0
2011-12;12.7;2011-12-05;6.1;0;0;0;0
2012-01;9.7;2012-01-12;5.3;0;0;0;0
2012-02;13.8;2012-02-29;2.1;13;0;0;0
2012-03;22.4;2012-03-24;14.9;0;0;0;0
2012-04;31.3;2012-04-30;19.0;0;4;1;0
2012-05;33.2;2012-05-02;24.7;0;15;3;0
2012-06;36.5;2012-06-30;28.3;0;22;11;2
2012-07;38.2;2012-07-05;30.9;0;28;18;8
2012-08;37.8;2012-08-06;30.9;0;26;18;7
2012-09;33.7;2012-09-03;25.8;0;17;5;0
2012-10;25.0;2012-10-01;17.8;0;2;0;0
2012-11;19.7;2012-11-04;12.4;0;0;0;0
2012-12;9.2;2012-12-27;3.6;3;0;0;0
2013-01;10.5;2013-01-31;4.3;0;0;0;0
2013-02;14.3;2013-02-26;6.7;0;0;0;0
2013-03;15.6;2013-03-20;8.4;0;0;0;0
2013-04;29.7;2013-04-30;18.9;0;9;0;0
2013-05;29.7;2013-05-01;22.6;0;10;0;0
2013-06;36.7;2013-06-20;26.3;0;16;9;2
2013-07;37.8;2013-07-29;30.2;0;28;16;3
2013-08;38.7;2013-08-08;30.4;0;26;17;7
2013-09;27.5;2013-09-08;20.8;0;4;0;0
2013-10;24.3;2013-10-23;18.8;0;0;0;0
2013-11;17.5;2013-11-02;11.2;0;0;0;0
2013-12;12.1;2013-12-27;5.3;2;0;0;0
2014-01;12.8;2014-01-06;5.9;3;0;0;0
2014-02;13.3;2014-02-16;8.5;0;0;0;0
2014-03;21.7;2014-03-21;16.5;0;0;0;0
2014-04;24.0;2014-04-30;19.0;0;0;0;0
2014-05;29.6;2014-05-23;21.8;0;8;0;0
2014-06;35.8;2014-06-10;27.0;0;19;7;1
2014-07;34.8;2014-07-07;29.4;0;28;14;0
2014-08;32.4;2014-08-02;26.4;0;19;4;0
2014-09;28.4;2014-09-09;23.2;0;11;0;0
2014-10;26.4;2014-10-13;18.9;0;2;0;0
2014-11;19.4;2014-11-05;11.2;0;0;0;0
2014-12;15.6;2014-12-19;6.8;2;0;0;0
2015-01;17.0;2015-01-10;6.1;3;0;0;0
2015-02;11.4;2015-02-21;7.3;0;0;0;0
2015-03;19.3;2015-03-26;13.1;0;0;0;0
2015-04;27.9;2015-04-16;18.4;0;2;0;0
2015-05;29.8;2015-05-19;23.0;0;8;0;0
2015-06;33.3;2015-06-08;27.3;0;20;11;0
2015-07;37.8;2015-07-08;31.2;0;27;19;11
2015-08;38.0;2015-08-12;31.3;0;26;18;13
2015-09;34.7;2015-09-01;23.1;0;10;4;0
2015-10;24.2;2015-10-04;15.6;0;0;0;0
2015-11;20.7;2015-11-18;13.2;0;0;0;0
2015-12;12.9;2015-12-01;6.4;0;0;0;0
2016-01;10.1;2016-01-12;3.2;7;0;0;0
2016-02;18.6;2016-02-22;11.0;0;0;0;0
2016-03;22.6;2016-03-31;12.8;0;0;0;0
2016-04;26.4;2016-04-05;19.9;0;2;0;0
2016-05;30.3;2016-05-29;22.9;0;11;1;0
2016-06;35.7;2016-06-24;27.9;0;25;7;2
2016-07;35.5;2016-07-12;29.5;0;28;17;1
2016-08;33.1;2016-08-05;27.9;0;25;8;0
2016-09;32.1;2016-09-11;26.4;0;17;6;0
2016-10;24.0;2016-10-01;14.7;0;0;0;0
2016-11;16.8;2016-11-06;10.3;0;0;0;0
2016-12;14.4;2016-12-11;5.0;3;0;0;0
2017-01;5.2;2017-01-14;0.8;13;0;0;0
2017-02;16.8;2017-02-28;7.9;0;0;0;0
2017-03;23.1;2017-03-23;16.1;0;0;0;0
2017-04;26.0;2017-04-03;17.0;0;2;0;0
2017-05;30.9;2017-05-30;23.8;0;14;2;0
2017-06;34.3;2017-06-28;29.4;0;28;14;0
2017-07;35.4;2017-07-20;29.3;0;26;15;3
2017-08;39.1;2017-08-04;31.0;0;26;19;7
2017-09;33.4;2017-09-01;22.0;0;7;2;0
2017-10;24.4;2017-10-17;17.9;0;0;0;0
2017-11;17.1;2017-11-02;10.9;0;0;0;0
2017-12;15.2;2017-12-12;7.3;0;0;0;0
2018-01;15.6;2018-01-29;7.7;1;0;0;0
2018-02;14.4;2018-02-01;4.9;4;0;0;0
2018-03;18.6;2018-03-12;9.2;2;0;0;0
2018-04;30.2;2018-04-29;23.5;0;12;1;0
2018-05;32.3;2018-05-31;26.5;0;22;5;0
2018-06;33.1;2018-06-21;27.8;0;25;12;0
2018-07;34.8;2018-07-29;29.3;0;28;12;0
2018-08;35.9;2018-08-09;31.8;0;30;25;2
2018-09;31.0;2018-09-12;25.6;0;20;5;0
2018-10;25.6;2018-10-09;20.6;0;2;0;0
2018-11;21.8;2018-11-04;12.6;0;0;0;0
2018-12;12.9;2018-12-04;6.3;1;0;0;0
2019-01;13.6;2019-01-17;4.4;1;0;0;0
2019-02;20.0;2019-02-28;11.0;0;0;0;0
2019-03;23.8;2019-03-24;16.1;0;0;0;0
2019-04;29.2;2019-04-26;20.1;0;3;0;0
2019-05;28.1;2019-05-26;19.9;0;3;0;0
2019-06;35.5;2019-06-14;30.7;0;30;17;3
2019-07;37.4;2019-07-01;29.3;0;27;15;1
2019-08;36.6;2019-08-12;31.3;0;29;22;3
2019-09;34.2;2019-09-01;24.3;0;13;1;0
2019-10;26.9;2019-10-21;21.0;0;9;0;0
2019-11;18.4;2019-11-13;13.7;0;0;0;0
2019-12;17.8;2019-12-18;7.9;0;0;0;0
