#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1993-07;33.5;1993-07-04;26.2;0;18;9;0
1993-08;35.4;1993-08-04;27.3;0;22;12;1
1993-09;29.1;1993-09-09;21.3;0;6;0;0
1993-10;26.0;1993-10-14;15.9;0;2;0;0
1993-11;16.5;1993-11-07;3.4;11;0;0;0
1993-12;12.3;1993-12-21;5.1;4;0;0;0
1994-01;14.6;1994-01-07;7.6;1;0;0;0
1994-02;18.9;1994-02-27;6.5;7;0;0;0
1994-03;22.8;1994-03-31;14.2;0;0;0;0
1994-04;24.4;1994-04-30;16.0;0;0;0;0
1994-05;27.1;1994-05-18;21.0;0;5;0;0
1994-06;33.8;1994-06-28;24.3;0;14;5;0
1994-07;35.0;1994-07-31;29.6;0;27;15;1
1994-08;35.3;1994-08-01;28.1;0;22;11;1
1994-09;29.1;1994-09-01;23.3;0;14;0;0
1994-10;24.6;1994-10-03;13.7;0;0;0;0
1994-11;17.8;1994-11-01;10.6;0;0;0;0
1994-12;15.2;1994-12-13;4.6;7;0;0;0
1995-01;14.3;1995-01-26;3.1;9;0;0;0
1995-02;20.2;1995-02-07;10.1;0;0;0;0
1995-03;20.0;1995-03-25;10.0;0;0;0;0
1995-04;26.7;1995-04-23;16.5;0;3;0;0
1995-05;28.7;1995-05-29;20.1;0;8;0;0
1995-06;29.4;1995-06-21;22.2;0;5;0;0
1995-07;31.8;1995-07-22;28.8;0;28;13;0
1995-08;31.2;1995-08-01;25.3;0;20;2;0
1995-09;25.7;1995-09-12;20.2;0;2;0;0
1995-10;23.1;1995-10-12;17.3;0;0;0;0
1995-11;17.5;1995-11-01;6.3;2;0;0;0
1995-12;11.2;1995-12-24;1.2;12;0;0;0
1996-01;11.4;1996-01-12;-0.2;20;0;0;0
1996-02;8.5;1996-02-18;1.7;11;0;0;0
1996-03;12.6;1996-03-24;6.3;1;0;0;0
1996-04;26.4;1996-04-22;15.8;0;1;0;0
1996-05;28.3;1996-05-19;21.9;0;6;0;0
1996-06;32.7;1996-06-11;25.7;0;18;6;0
1996-07;31.9;1996-07-15;24.6;0;14;2;0
1996-08;30.0;1996-08-02;25.2;0;17;1;0
1996-09;22.3;1996-09-04;16.3;0;0;0;0
1996-10;22.8;1996-10-01;15.7;0;0;0;0
1996-11;20.0;1996-11-12;11.3;0;0;0;0
1996-12;8.3;1996-12-03;-0.4;14;0;0;0
1997-01;4.8;1997-01-29;-0.6;21;0;0;0
1997-02;18.7;1997-02-26;9.2;0;0;0;0
1997-03;19.7;1997-03-03;11.3;0;0;0;0
1997-04;23.7;1997-04-11;13.6;0;0;0;0
1997-05;29.7;1997-05-13;22.5;0;12;0;0
1997-06;30.6;1997-06-29;24.7;0;13;2;0
1997-07;29.8;1997-07-04;24.8;0;17;0;0
1997-08;30.3;1997-08-14;26.8;0;24;1;0
1997-09;30.0;1997-09-06;22.9;0;9;1;0
1997-10;26.9;1997-10-09;14.4;0;2;0;0
1997-11;22.7;1997-11-07;9.1;0;0;0;0
1997-12;9.4;1997-12-13;4.5;4;0;0;0
1998-01;16.1;1998-01-08;5.8;1;0;0;0
1998-02;21.8;1998-02-13;12.9;2;0;0;0
1998-03;18.4;1998-03-31;10.4;0;0;0;0
1998-04;23.5;1998-04-27;17.8;0;0;0;0
1998-05;28.2;1998-05-13;21.3;0;9;0;0
1998-06;33.7;1998-06-07;25.3;0;18;4;0
1998-07;32.5;1998-07-22;26.2;0;19;5;0
1998-08;33.8;1998-08-13;27.4;0;21;10;0
1998-09;24.8;1998-09-26;19.4;0;0;0;0
1998-10;20.2;1998-10-07;15.7;0;0;0;0
1998-11;18.1;1998-11-03;6.7;2;0;0;0
1998-12;9.0;1998-12-16;0.9;13;0;0;0
1999-01;9.3;1999-01-05;1.7;11;0;0;0
1999-02;16.3;1999-02-27;5.4;5;0;0;0
1999-03;20.1;1999-03-25;12.6;0;0;0;0
1999-04;23.1;1999-04-07;16.8;0;0;0;0
1999-05;29.9;1999-05-31;20.9;0;6;0;0
1999-06;27.9;1999-06-02;23.8;0;11;0;0
1999-07;32.6;1999-07-06;26.6;0;24;4;0
1999-08;33.2;1999-08-09;25.0;0;14;5;0
1999-09;27.8;1999-09-26;23.6;0;11;0;0
1999-10;24.5;1999-10-25;16.0;0;0;0;0
1999-11;18.7;1999-11-06;6.0;5;0;0;0
1999-12;12.2;1999-12-10;3.9;5;0;0;0
2000-01;9.3;2000-01-31;1.4;12;0;0;0
2000-02;15.6;2000-02-06;9.4;0;0;0;0
2000-03;22.9;2000-03-09;12.0;0;0;0;0
2000-04;27.0;2000-04-23;19.8;0;6;0;0
2000-05;29.1;2000-05-27;23.7;0;12;0;0
2000-06;35.4;2000-06-22;27.0;0;17;10;1
2000-07;34.3;2000-07-03;25.5;0;13;7;0
2000-08;37.5;2000-08-19;29.0;0;25;12;4
2000-09;27.7;2000-09-13;21.2;0;5;0;0
2000-10;25.6;2000-10-13;17.9;0;1;0;0
2000-11;20.8;2000-11-14;12.4;0;0;0;0
2000-12;13.3;2000-12-11;4.8;4;0;0;0
2001-01;13.1;2001-01-06;3.0;5;0;0;0
2001-02;16.8;2001-02-08;9.1;0;0;0;0
2001-03;20.6;2001-03-12;12.9;0;0;0;0
2001-04;25.4;2001-04-30;15.7;0;1;0;0
2001-05;30.4;2001-05-29;23.3;0;11;1;0
2001-06;31.7;2001-06-27;24.2;0;13;1;0
2001-07;33.7;2001-07-15;27.0;0;21;6;0
2001-08;35.4;2001-08-04;29.1;0;25;17;1
2001-09;25.7;2001-09-04;19.2;0;2;0;0
2001-10;26.1;2001-10-08;19.0;0;2;0;0
2001-11;16.6;2001-10-31;7.7;0;0;0;0
2001-12;7.2;2001-12-30;0.7;12;0;0;0
2002-01;16.9;2002-01-29;4.4;10;0;0;0
2002-02;16.6;2002-02-12;10.3;0;0;0;0
2002-03;20.1;2002-03-14;12.6;0;0;0;0
2002-04;20.4;2002-04-26;14.1;0;0;0;0
2002-05;27.1;2002-05-04;23.3;0;5;0;0
2002-06;36.5;2002-06-23;27.1;0;19;10;1
2002-07;33.4;2002-07-10;28.5;0;29;8;0
2002-08;30.4;2002-08-03;25.8;0;21;1;0
2002-09;27.6;2002-09-09;20.0;0;7;0;0
2002-10;22.2;2002-10-23;15.1;0;0;0;0
2002-11;21.4;2002-11-15;11.6;0;0;0;0
2002-12;8.9;2002-12-01;1.4;12;0;0;0
2003-01;7.3;2003-01-03;0.6;14;0;0;0
2003-02;10.8;2003-02-27;1.9;9;0;0;0
2003-03;20.8;2003-03-27;11.7;0;0;0;0
2003-04;24.9;2003-04-29;15.4;0;0;0;0
2003-05;30.9;2003-05-06;24.4;0;17;2;0
2003-06;35.2;2003-06-11;28.8;0;26;12;1
2003-07;35.0;2003-07-01;27.9;0;23;9;1
2003-08;37.2;2003-08-13;30.8;0;30;19;3
2003-09;28.7;2003-09-22;21.8;0;7;0;0
2003-10;24.3;2003-10-02;12.5;0;0;0;0
2003-11;19.3;2003-11-01;10.5;0;0;0;0
2003-12;9.1;2003-12-06;3.9;2;0;0;0
2004-01;10.4;2004-01-14;1.3;14;0;0;0
2004-02;20.1;2004-02-05;5.2;2;0;0;0
2004-03;22.3;2004-03-18;8.5;2;0;0;0
2004-04;23.0;2004-04-29;15.7;0;0;0;0
2004-05;25.8;2004-05-20;18.4;0;1;0;0
2004-06;29.1;2004-06-09;22.5;0;7;0;0
2004-07;33.3;2004-07-22;25.3;0;17;4;0
2004-08;32.6;2004-08-18;26.7;0;22;3;0
2004-09;27.3;2004-09-14;21.2;0;6;0;0
2004-10;23.2;2004-10-08;16.2;0;0;0;0
2004-11;15.5;2004-11-02;8.4;0;0;0;0
2004-12;9.7;2004-12-25;2.9;8;0;0;0
2005-01;11.9;2005-01-06;4.2;7;0;0;0
2005-02;7.7;2005-02-13;1.2;8;0;0;0
2005-03;21.4;2005-03-17;8.8;6;0;0;0
2005-04;22.3;2005-04-27;16.6;0;0;0;0
2005-05;31.8;2005-05-30;21.9;0;9;3;0
2005-06;30.7;2005-06-28;24.4;0;19;2;0
2005-07;32.7;2005-07-29;25.6;0;18;5;0
2005-08;29.2;2005-08-02;23.0;0;10;0;0
2005-09;27.4;2005-09-01;21.3;0;7;0;0
2005-10;21.3;2005-10-05;16.4;0;0;0;0
2005-11;12.6;2005-11-09;6.2;3;0;0;0
2005-12;8.8;2005-12-07;3.6;3;0;0;0
2006-01;4.6;2006-01-21;-0.8;15;0;0;0
2006-02;12.8;2006-02-20;3.3;7;0;0;0
2006-03;21.1;2006-03-27;8.5;0;0;0;0
2006-04;24.5;2006-04-25;17.1;0;0;0;0
2006-05;25.6;2006-05-16;20.1;0;2;0;0
2006-06;33.4;2006-06-26;24.4;0;16;7;0
2006-07;34.6;2006-07-22;29.3;0;26;18;0
2006-08;30.3;2006-08-18;23.0;0;6;1;0
2006-09;30.6;2006-09-04;23.4;0;5;1;0
2006-10;26.7;2006-10-03;19.1;0;1;0;0
2006-11;18.5;2006-11-16;10.7;0;0;0;0
2006-12;16.0;2006-12-06;5.8;3;0;0;0
2007-01;16.8;2007-01-13;8.9;1;0;0;0
2007-02;13.1;2007-02-14;9.2;0;0;0;0
2007-03;18.9;2007-03-18;12.9;0;0;0;0
2007-04;24.2;2007-04-28;19.7;0;0;0;0
2007-05;30.7;2007-05-25;23.0;0;11;2;0
2007-06;35.2;2007-06-21;28.1;0;25;7;1
2007-07;39.4;2007-07-20;30.1;0;25;16;6
2007-08;33.2;2007-08-16;26.8;0;21;8;0
2007-09;25.0;2007-09-17;19.3;0;1;0;0
2007-10;22.0;2007-10-01;13.6;0;0;0;0
2007-11;16.0;2007-11-23;7.6;0;0;0;0
2007-12;10.4;2007-12-03;1.9;15;0;0;0
2008-01;15.3;2008-01-20;5.9;5;0;0;0
2008-02;18.2;2008-02-25;9.8;0;0;0;0
2008-03;18.4;2008-03-16;11.3;0;0;0;0
2008-04;22.8;2008-04-21;16.9;0;0;0;0
2008-05;32.9;2008-05-28;22.2;0;9;2;0
2008-06;33.0;2008-06-23;25.9;0;18;5;0
2008-07;31.8;2008-07-12;26.5;0;21;7;0
2008-08;31.6;2008-08-15;26.5;0;22;3;0
2008-09;31.0;2008-09-06;20.0;0;10;2;0
2008-10;22.6;2008-10-14;17.9;0;0;0;0
2008-11;20.6;2008-11-03;9.9;0;0;0;0
2008-12;11.6;2008-12-01;4.9;5;0;0;0
2009-01;12.8;2009-01-20;0.9;14;0;0;0
2009-02;13.6;2009-02-06;5.1;0;0;0;0
2009-03;16.5;2009-03-28;10.1;0;0;0;0
2009-04;23.8;2009-04-08;20.5;0;0;0;0
2009-05;27.9;2009-05-25;21.8;0;7;0;0
2009-06;31.8;2009-06-19;23.7;0;13;1;0
2009-07;34.4;2009-07-23;27.8;0;25;7;0
2009-08;33.9;2009-08-02;27.5;0;25;8;0
2009-09;30.6;2009-09-03;23.9;0;13;1;0
2009-10;26.7;2009-10-06;15.3;0;3;0;0
2009-11;16.3;2009-11-17;10.0;0;0;0;0
2009-12;16.8;2009-12-25;4.1;8;0;0;0
2010-01;5.7;2010-01-01;0.0;16;0;0;0
2010-02;14.3;2010-02-28;4.9;6;0;0;0
2010-03;20.2;2010-03-21;11.0;0;0;0;0
2010-04;25.7;2010-04-30;16.2;0;1;0;0
2010-05;26.7;2010-05-25;19.7;0;3;0;0
2010-06;32.7;2010-06-12;23.9;0;14;2;0
2010-07;34.9;2010-07-14;28.7;0;25;13;0
2010-08;30.3;2010-08-02;24.7;0;17;2;0
2010-09;23.0;2010-09-15;18.4;0;0;0;0
2010-10;17.2;2010-10-05;12.9;0;0;0;0
2010-11;20.6;2010-11-05;11.1;1;0;0;0
2010-12;12.6;2010-12-08;2.2;15;0;0;0
2011-01;13.6;2011-01-15;2.5;9;0;0;0
2011-02;15.3;2011-02-07;4.1;6;0;0;0
2011-03;20.1;2011-03-26;11.8;0;0;0;0
2011-04;26.6;2011-04-07;19.0;0;1;0;0
2011-05;29.1;2011-05-27;22.0;0;12;0;0
2011-06;30.3;2011-06-22;25.6;0;18;1;0
2011-07;35.3;2011-07-09;25.6;0;17;9;1
2011-08;35.2;2011-08-26;27.5;0;21;9;1
2011-09;30.9;2011-09-11;25.1;0;14;2;0
2011-10;26.4;2011-10-04;15.2;0;4;0;0
2011-11;19.4;2011-11-05;5.5;7;0;0;0
2011-12;12.3;2011-12-05;5.6;1;0;0;0
2012-01;10.7;2012-01-23;5.5;2;0;0;0
2012-02;18.0;2012-02-24;2.2;13;0;0;0
2012-03;23.0;2012-03-17;15.2;0;0;0;0
2012-04;28.7;2012-04-29;17.2;0;3;0;0
2012-05;29.4;2012-05-02;22.0;0;9;0;0
2012-06;36.5;2012-06-30;27.0;0;19;10;1
2012-07;36.4;2012-07-01;28.8;0;23;13;5
2012-08;35.7;2012-08-24;29.0;0;25;11;2
2012-09;31.2;2012-09-11;23.4;0;9;2;0
2012-10;23.8;2012-10-01;15.2;0;0;0;0
2012-11;18.2;2012-11-04;10.6;0;0;0;0
2012-12;9.9;2012-12-25;3.9;3;0;0;0
2013-01;11.6;2013-01-04;2.3;12;0;0;0
2013-02;8.6;2013-02-28;3.4;3;0;0;0
2013-03;18.0;2013-03-08;7.4;2;0;0;0
2013-04;27.2;2013-04-30;17.0;0;3;0;0
2013-05;25.8;2013-05-19;20.2;0;1;0;0
2013-06;33.3;2013-06-20;24.0;0;12;5;0
2013-07;38.5;2013-07-29;29.2;0;29;10;3
2013-08;39.7;2013-08-08;28.5;0;21;13;6
2013-09;27.3;2013-09-08;20.8;0;4;0;0
2013-10;24.8;2013-10-23;17.5;0;0;0;0
2013-11;17.2;2013-11-03;9.4;0;0;0;0
2013-12;12.7;2013-12-25;5.2;4;0;0;0
2014-01;12.1;2014-01-17;5.6;6;0;0;0
2014-02;12.2;2014-02-15;7.0;4;0;0;0
2014-03;22.1;2014-03-21;15.3;0;0;0;0
2014-04;23.6;2014-04-08;17.9;0;0;0;0
2014-05;28.4;2014-05-23;20.0;0;6;0;0
2014-06;33.0;2014-06-11;25.3;0;15;5;0
2014-07;31.8;2014-07-21;27.1;0;24;7;0
2014-08;30.3;2014-08-11;24.4;0;11;1;0
2014-09;26.0;2014-09-09;20.5;0;2;0;0
2014-10;26.2;2014-10-11;17.4;0;2;0;0
2014-11;20.4;2014-11-05;11.7;0;0;0;0
2014-12;13.3;2014-12-19;5.5;3;0;0;0
2015-01;14.3;2015-01-10;5.2;3;0;0;0
2015-02;11.7;2015-02-21;5.8;0;0;0;0
2015-03;18.7;2015-03-26;12.1;0;0;0;0
2015-04;27.4;2015-04-16;17.3;0;1;0;0
2015-05;27.0;2015-05-19;20.7;0;4;0;0
2015-06;32.2;2015-06-13;25.7;0;19;4;0
2015-07;36.9;2015-07-07;29.8;0;23;19;3
2015-08;36.2;2015-08-13;30.1;0;24;17;6
2015-09;34.0;2015-09-01;22.3;0;8;2;0
2015-10;22.8;2015-10-04;14.3;0;0;0;0
2015-11;21.9;2015-11-11;12.6;0;0;0;0
2015-12;15.7;2015-12-01;5.7;1;0;0;0
2016-01;15.0;2016-01-28;3.6;9;0;0;0
2016-02;16.5;2016-02-22;9.6;0;0;0;0
2016-03;23.1;2016-03-31;11.1;0;0;0;0
2016-04;25.8;2016-04-05;18.0;0;2;0;0
2016-05;28.4;2016-05-29;20.5;0;5;0;0
2016-06;32.4;2016-06-24;25.2;0;13;5;0
2016-07;33.4;2016-07-11;27.8;0;27;7;0
2016-08;30.1;2016-08-04;25.4;0;20;1;0
2016-09;30.0;2016-09-12;24.9;0;15;1;0
2016-10;25.3;2016-10-01;14.2;0;1;0;0
2016-11;17.0;2016-11-22;9.5;0;0;0;0
2016-12;11.7;2016-12-02;3.6;9;0;0;0
2017-01;4.4;2017-01-01;-1.1;21;0;0;0
2017-02;14.1;2017-02-27;6.2;3;0;0;0
2017-03;22.5;2017-03-29;14.8;0;0;0;0
2017-04;23.8;2017-04-01;15.8;0;0;0;0
2017-05;29.2;2017-05-30;21.7;0;6;0;0
2017-06;33.7;2017-06-22;27.7;0;24;8;0
2017-07;34.8;2017-07-10;28.5;0;23;13;0
2017-08;37.1;2017-08-04;29.1;0;23;15;3
2017-09;26.4;2017-08-31;19.7;0;4;0;0
2017-10;23.9;2017-10-12;16.9;0;0;0;0
2017-11;17.2;2017-11-05;9.4;0;0;0;0
2017-12;14.4;2017-12-12;5.4;0;0;0;0
2018-01;16.8;2018-01-29;6.2;1;0;0;0
2018-02;12.2;2018-02-01;1.8;8;0;0;0
2018-03;16.3;2018-03-13;7.6;3;0;0;0
2018-04;28.9;2018-04-29;21.7;0;7;0;0
2018-05;28.7;2018-05-29;23.9;0;13;0;0
2018-06;30.3;2018-06-21;25.6;0;21;1;0
2018-07;32.7;2018-07-30;27.9;0;26;6;0
2018-08;34.1;2018-08-09;29.7;0;28;18;0
2018-09;30.0;2018-09-12;23.4;0;15;1;0
2018-10;23.2;2018-10-06;18.7;0;0;0;0
2018-11;18.8;2018-11-01;9.6;1;0;0;0
2018-12;14.2;2018-12-04;5.3;4;0;0;0
2019-01;12.4;2019-01-17;3.5;4;0;0;0
2019-02;22.6;2019-02-28;10.2;0;0;0;0
2019-03;21.4;2019-03-24;14.8;0;0;0;0
2019-04;25.8;2019-04-25;17.3;0;2;0;0
2019-05;25.6;2019-05-26;17.6;0;1;0;0
2019-06;34.0;2019-06-27;28.5;0;29;10;0
2019-07;34.6;2019-07-01;28.3;0;25;12;0
2019-08;32.0;2019-08-12;28.0;0;26;9;0
2019-09;31.7;2019-09-01;22.5;0;5;1;0
2019-10;26.6;2019-10-21;18.4;0;1;0;0
2019-11;19.9;2019-11-03;10.8;0;0;0;0
2019-12;17.4;2019-12-18;6.8;2;0;0;0
