#datum;m_txx;m_txxd;m_txa;m_dtx0;m_dtx25;m_dtx30;m_dtx35
1998-04;24.7;1998-04-04;17.7;0;0;0;0
1998-05;28.4;1998-05-13;21.3;0;8;0;0
1998-06;33.8;1998-06-06;27.5;0;22;13;0
1998-07;35.2;1998-07-23;28.2;0;23;11;2
1998-08;36.0;1998-08-04;28.1;0;22;13;2
1998-09;26.6;1998-09-11;21.2;0;2;0;0
1998-10;26.0;1998-10-06;17.6;0;1;0;0
1998-11;18.3;1998-11-04;6.9;1;0;0;0
1998-12;7.1;1998-12-14;-1.2;19;0;0;0
1999-01;10.0;1999-01-17;3.0;11;0;0;0
1999-02;16.3;1999-02-28;3.9;8;0;0;0
1999-03;19.5;1999-03-04;12.8;0;0;0;0
1999-04;23.3;1999-04-07;18.3;0;0;0;0
1999-05;30.0;1999-05-31;21.8;0;4;1;0
1999-06;31.0;1999-06-28;25.7;0;20;2;0
1999-07;34.9;1999-07-06;28.2;0;29;6;0
1999-08;35.1;1999-08-10;27.1;0;19;7;1
1999-09;32.2;1999-09-26;25.5;0;20;1;0
1999-10;26.6;1999-10-03;16.8;0;2;0;0
1999-11;17.2;1999-11-02;6.2;3;0;0;0
1999-12;13.3;1999-12-10;3.9;6;0;0;0
2000-01;13.1;2000-01-31;1.6;15;0;0;0
2000-02;15.2;2000-02-07;9.3;0;0;0;0
2000-03;21.0;2000-03-29;11.9;0;0;0;0
2000-04;27.2;2000-04-29;20.8;0;10;0;0
2000-05;31.3;2000-05-28;25.8;0;17;5;0
2000-06;36.4;2000-06-14;28.8;0;23;13;4
2000-07;37.4;2000-07-04;27.9;0;23;13;2
2000-08;37.8;2000-08-21;31.3;0;29;19;5
2000-09;30.4;2000-09-20;23.6;0;11;1;0
2000-10;28.4;2000-10-13;21.1;0;6;0;0
2000-11;23.0;2000-11-01;16.0;0;0;0;0
2000-12;13.3;2000-12-14;7.0;3;0;0;0
2001-01;15.6;2001-01-07;5.6;2;0;0;0
2001-02;17.7;2001-02-09;8.8;0;0;0;0
2001-03;24.5;2001-03-25;14.7;0;0;0;0
2001-04;25.0;2001-04-30;16.5;0;1;0;0
2001-05;31.5;2001-05-18;24.8;0;16;1;0
2001-06;32.6;2001-06-28;24.4;0;14;3;0
2001-07;35.2;2001-07-16;28.3;0;25;10;1
2001-08;36.6;2001-08-10;29.7;0;26;17;1
2001-09;27.9;2001-09-24;20.5;0;3;0;0
2001-10;27.5;2001-10-03;20.1;0;6;0;0
2001-11;17.7;2001-11-08;7.1;1;0;0;0
2001-12;4.5;2001-12-30;-1.4;18;0;0;0
2002-01;17.5;2002-01-29;3.5;12;0;0;0
2002-02;17.6;2002-02-13;11.0;0;0;0;0
2002-03;21.7;2002-03-07;14.7;0;0;0;0
2002-04;23.8;2002-04-21;17.7;0;0;0;0
2002-05;30.1;2002-05-25;25.5;0;18;1;0
2002-06;38.1;2002-06-24;28.1;0;21;11;3
2002-07;36.2;2002-07-03;30.2;0;30;18;3
2002-08;32.2;2002-08-04;27.8;0;26;7;0
2002-09;30.2;2002-09-08;22.2;0;12;3;0
2002-10;25.6;2002-10-17;17.2;0;1;0;0
2002-11;21.9;2002-11-16;12.7;0;0;0;0
2002-12;10.6;2002-12-04;2.3;11;0;0;0
2003-01;11.8;2003-01-03;-0.3;17;0;0;0
2003-02;3.3;2003-02-28;-0.6;18;0;0;0
2003-03;22.0;2003-03-29;10.8;0;0;0;0
2003-04;28.3;2003-04-30;17.0;0;2;0;0
2003-05;33.3;2003-05-08;27.6;0;24;10;0
2003-06;36.6;2003-06-13;30.6;0;30;16;2
2003-07;35.4;2003-07-22;29.4;0;30;13;1
2003-08;37.2;2003-08-14;32.0;0;31;25;5
2003-09;29.9;2003-09-23;23.2;0;9;0;0
2003-10;27.3;2003-10-03;14.4;0;2;0;0
2003-11;17.4;2003-11-01;11.9;0;0;0;0
2003-12;12.4;2003-12-01;5.3;1;0;0;0
2004-01;9.7;2004-01-14;1.1;15;0;0;0
2004-02;17.1;2004-02-06;5.9;2;0;0;0
2004-03;24.9;2004-03-19;10.8;0;0;0;0
2004-04;24.1;2004-04-29;16.9;0;0;0;0
2004-05;28.9;2004-05-21;20.9;0;3;0;0
2004-06;30.8;2004-06-28;25.1;0;18;1;0
2004-07;36.5;2004-07-09;28.6;0;23;14;4
2004-08;34.0;2004-08-20;28.1;0;27;5;0
2004-09;30.7;2004-09-15;22.3;0;12;1;0
2004-10;23.3;2004-10-30;18.1;0;0;0;0
2004-11;19.8;2004-11-02;10.0;0;0;0;0
2004-12;15.1;2004-12-02;4.8;6;0;0;0
2005-01;14.2;2005-01-09;3.7;9;0;0;0
2005-02;4.4;2005-02-26;-0.0;11;0;0;0
2005-03;21.3;2005-03-17;8.7;7;0;0;0
2005-04;23.1;2005-04-15;17.3;0;0;0;0
2005-05;32.1;2005-05-30;22.5;0;9;4;0
2005-06;31.3;2005-06-26;24.9;0;18;2;0
2005-07;35.5;2005-07-31;27.6;0;22;8;1
2005-08;31.6;2005-08-02;25.2;0;18;3;0
2005-09;29.0;2005-09-09;23.5;0;16;0;0
2005-10;24.9;2005-10-23;17.8;0;0;0;0
2005-11;15.5;2005-11-08;9.5;2;0;0;0
2005-12;10.1;2005-12-06;4.2;0;0;0;0
2006-01;7.6;2006-01-01;1.2;8;0;0;0
2006-02;14.8;2006-02-20;3.1;10;0;0;0
2006-03;21.3;2006-03-27;9.0;0;0;0;0
2006-04;24.9;2006-04-26;18.2;0;0;0;0
2006-05;30.8;2006-05-23;21.5;0;3;1;0
2006-06;34.1;2006-06-27;25.1;0;16;11;0
2006-07;34.3;2006-07-21;30.7;0;28;21;0
2006-08;33.1;2006-08-01;25.5;0;16;5;0
2006-09;29.8;2006-09-04;25.0;0;17;0;0
2006-10;28.2;2006-10-03;20.2;0;4;0;0
2006-11;19.3;2006-11-16;12.0;0;0;0;0
2006-12;15.6;2006-12-08;5.2;3;0;0;0
2007-01;15.7;2007-01-10;9.6;0;0;0;0
2007-02;15.6;2007-02-22;9.7;0;0;0;0
2007-03;19.4;2007-03-19;14.2;0;0;0;0
2007-04;26.7;2007-04-29;20.0;0;2;0;0
2007-05;29.6;2007-05-22;23.7;0;13;0;0
2007-06;34.5;2007-06-25;29.0;0;28;10;0
2007-07;39.8;2007-07-22;31.8;0;29;16;9
2007-08;37.7;2007-08-23;30.7;0;27;20;2
2007-09;31.1;2007-09-18;21.2;0;4;1;0
2007-10;24.9;2007-10-02;15.7;0;0;0;0
2007-11;13.9;2007-11-03;7.6;0;0;0;0
2007-12;8.2;2007-12-03;1.3;16;0;0;0
2008-01;13.0;2008-01-21;4.5;7;0;0;0
2008-02;20.2;2008-02-26;10.1;1;0;0;0
2008-03;17.8;2008-03-28;12.2;0;0;0;0
2008-04;23.8;2008-04-21;17.7;0;0;0;0
2008-05;34.0;2008-05-28;24.2;0;14;3;0
2008-06;35.1;2008-06-23;27.8;0;23;9;1
2008-07;35.2;2008-07-13;28.4;0;27;13;1
2008-08;38.7;2008-08-15;30.3;0;26;15;4
2008-09;37.6;2008-09-07;21.8;0;12;5;2
2008-10;23.9;2008-10-15;19.6;0;0;0;0
2008-11;21.5;2008-11-05;12.2;0;0;0;0
2008-12;15.0;2008-12-01;5.9;5;0;0;0
2009-01;12.7;2009-01-20;1.7;13;0;0;0
2009-02;15.8;2009-02-06;5.8;0;0;0;0
2009-03;19.7;2009-03-28;11.8;0;0;0;0
2009-04;25.1;2009-04-09;21.8;0;3;0;0
2009-05;31.5;2009-05-18;25.0;0;18;3;0
2009-06;33.0;2009-06-15;26.4;0;20;7;0
2009-07;36.1;2009-07-23;30.3;0;29;15;1
2009-08;36.0;2009-08-03;30.2;0;29;17;3
2009-09;32.4;2009-09-04;26.8;0;23;2;0
2009-10;28.2;2009-10-08;16.6;0;6;0;0
2009-11;19.2;2009-11-18;11.7;0;0;0;0
2009-12;16.5;2009-12-25;5.3;8;0;0;0
2010-01;12.2;2010-01-09;1.3;11;0;0;0
2010-02;14.1;2010-02-19;4.9;3;0;0;0
2010-03;21.3;2010-03-25;11.8;0;0;0;0
2010-04;25.1;2010-04-30;17.9;0;1;0;0
2010-05;28.4;2010-05-05;22.2;0;10;0;0
2010-06;34.6;2010-06-12;25.2;0;17;6;0
2010-07;34.4;2010-07-17;29.4;0;27;16;0
2010-08;34.1;2010-08-27;28.5;0;27;10;0
2010-09;27.3;2010-09-16;21.4;0;3;0;0
2010-10;18.3;2010-10-03;14.3;0;0;0;0
2010-11;21.4;2010-11-05;14.1;0;0;0;0
2010-12;14.5;2010-12-23;2.8;12;0;0;0
2011-01;13.3;2011-01-09;3.2;10;0;0;0
2011-02;12.9;2011-02-06;3.7;6;0;0;0
2011-03;21.0;2011-03-26;11.3;2;0;0;0
2011-04;24.5;2011-04-22;19.5;0;0;0;0
2011-05;29.7;2011-05-31;23.5;0;16;0;0
2011-06;33.1;2011-06-22;27.3;0;21;8;0
2011-07;37.0;2011-07-10;28.1;0;21;12;2
2011-08;38.3;2011-08-25;30.7;0;28;17;4
2011-09;33.7;2011-09-11;28.3;0;25;10;0
2011-10;27.6;2011-10-01;17.1;0;6;0;0
2011-11;18.0;2011-11-05;8.0;3;0;0;0
2011-12;14.4;2011-12-04;5.8;2;0;0;0
2012-01;10.3;2012-01-03;4.8;2;0;0;0
2012-02;11.4;2012-02-29;-1.3;17;0;0;0
2012-03;23.4;2012-03-18;15.0;0;0;0;0
2012-04;30.1;2012-04-30;18.9;0;5;1;0
2012-05;31.2;2012-05-02;23.3;0;11;3;0
2012-06;36.1;2012-06-30;28.9;0;23;14;2
2012-07;37.6;2012-07-05;31.6;0;30;20;8
2012-08;39.4;2012-08-24;32.2;0;30;23;8
2012-09;32.9;2012-09-02;26.9;0;18;10;0
2012-10;25.8;2012-10-01;18.7;0;3;0;0
2012-11;19.8;2012-11-04;12.5;0;0;0;0
2012-12;11.7;2012-12-26;2.6;10;0;0;0
2013-01;12.3;2013-01-21;4.1;4;0;0;0
2013-02;12.5;2013-02-25;6.4;0;0;0;0
2013-03;20.0;2013-03-08;9.0;0;0;0;0
2013-04;31.6;2013-04-30;19.2;0;7;2;0
2013-05;31.6;2013-05-02;22.9;0;12;2;0
2013-06;35.4;2013-06-19;26.1;0;16;8;3
2013-07;38.2;2013-07-29;30.0;0;30;16;2
2013-08;37.7;2013-08-08;30.7;0;29;16;7
2013-09;28.7;2013-09-01;21.8;0;9;0;0
2013-10;25.4;2013-10-12;19.4;0;3;0;0
2013-11;21.0;2013-11-03;12.1;0;0;0;0
2013-12;13.4;2013-12-27;5.9;3;0;0;0
2014-01;14.6;2014-01-20;6.3;6;0;0;0
2014-02;17.2;2014-02-16;9.4;1;0;0;0
2014-03;22.7;2014-03-22;16.1;0;0;0;0
2014-04;23.0;2014-04-28;18.7;0;0;0;0
2014-05;29.0;2014-05-23;21.8;0;9;0;0
2014-06;34.5;2014-06-10;26.5;0;20;5;0
2014-07;32.8;2014-07-21;28.0;0;28;9;0
2014-08;32.5;2014-08-13;27.2;0;23;6;0
2014-09;29.9;2014-09-03;23.5;0;10;0;0
2014-10;27.8;2014-10-14;18.2;0;6;0;0
2014-11;22.4;2014-11-07;11.8;0;0;0;0
2014-12;12.3;2014-12-23;6.5;4;0;0;0
2015-01;10.6;2015-01-15;5.5;4;0;0;0
2015-02;14.3;2015-02-24;6.8;0;0;0;0
2015-03;21.1;2015-03-26;13.0;0;0;0;0
2015-04;26.5;2015-04-16;18.3;0;2;0;0
2015-05;31.3;2015-05-19;23.2;0;8;1;0
2015-06;31.5;2015-06-14;26.5;0;20;6;0
2015-07;36.7;2015-07-23;30.7;0;26;16;8
2015-08;37.4;2015-08-12;31.2;0;26;20;9
2015-09;36.4;2015-09-17;24.6;0;12;8;3
2015-10;26.3;2015-10-04;15.9;0;1;0;0
2015-11;21.1;2015-11-11;12.2;0;0;0;0
2015-12;14.0;2015-12-01;4.8;1;0;0;0
2016-01;14.8;2016-01-11;3.3;10;0;0;0
2016-02;17.3;2016-02-22;11.1;0;0;0;0
2016-03;23.7;2016-03-31;12.4;0;0;0;0
2016-04;27.2;2016-04-17;20.1;0;7;0;0
2016-05;29.3;2016-05-28;22.5;0;8;0;0
2016-06;34.8;2016-06-24;27.2;0;22;7;0
2016-07;35.7;2016-07-13;29.4;0;28;14;1
2016-08;32.7;2016-08-21;28.2;0;26;12;0
2016-09;32.5;2016-09-12;26.2;0;18;9;0
2016-10;25.9;2016-10-01;14.6;0;2;0;0
2016-11;17.0;2016-11-02;10.3;0;0;0;0
2016-12;12.4;2016-12-10;3.4;9;0;0;0
2017-01;4.7;2017-01-12;-1.1;20;0;0;0
2017-02;20.1;2017-02-28;7.1;2;0;0;0
2017-03;24.3;2017-03-22;15.6;0;0;0;0
2017-04;24.7;2017-04-27;17.1;0;0;0;0
2017-05;32.0;2017-05-31;23.6;0;11;1;0
2017-06;34.5;2017-06-21;29.7;0;27;13;0
2017-07;36.9;2017-07-10;30.3;0;29;16;2
2017-08;39.3;2017-08-04;32.5;0;29;21;12
2017-09;34.4;2017-09-01;23.3;0;10;3;0
2017-10;25.6;2017-10-17;19.0;0;3;0;0
2017-11;15.7;2017-11-06;10.9;0;0;0;0
2017-12;13.9;2017-12-12;6.9;0;0;0;0
2018-01;15.4;2018-01-07;7.2;1;0;0;0
2018-02;15.6;2018-02-02;4.4;4;0;0;0
2018-03;21.0;2018-03-31;8.0;5;0;0;0
2018-04;30.2;2018-04-29;22.9;0;11;1;0
2018-05;30.7;2018-05-02;26.7;0;23;2;0
2018-06;32.3;2018-06-12;27.6;0;24;7;0
2018-07;32.4;2018-07-30;28.3;0;27;8;0
2018-08;35.0;2018-08-21;31.9;0;30;27;1
2018-09;34.6;2018-09-01;25.9;0;21;5;0
2018-10;26.5;2018-10-27;21.4;0;7;0;0
2018-11;23.5;2018-11-01;12.8;1;0;0;0
2018-12;11.3;2018-12-23;4.4;6;0;0;0
2019-01;11.4;2019-01-17;2.6;7;0;0;0
2019-02;20.5;2019-02-28;10.1;0;0;0;0
2019-03;23.9;2019-03-17;16.2;0;0;0;0
2019-04;30.3;2019-04-26;19.9;0;3;1;0
2019-05;26.5;2019-05-26;20.2;0;3;0;0
2019-06;33.3;2019-06-27;29.1;0;26;13;0
2019-07;33.6;2019-07-01;28.9;0;28;14;0
2019-08;36.9;2019-08-12;32.0;0;31;23;8
2019-09;34.1;2019-09-02;25.3;0;16;2;0
2019-10;28.2;2019-10-02;21.7;0;9;0;0
2019-11;22.0;2019-11-05;14.9;0;0;0;0
2019-12;14.9;2019-12-17;7.4;1;0;0;0
